名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***7,铜牌会员,还可以，运行速度很快，很喜欢,2018-02-27 22:37:45,0,0,5
j***4,铜牌会员,手机还不错用了两三天才评论,2018-03-05 02:40:09,0,0,5
j***7,铜牌会员,很不错，也很耐玩，耗电不快,2018-03-03 07:02:47,0,0,5
j***l,铜牌会员,可以的，就是没配耳机,2018-02-27 18:04:41,0,0,5
E***f,铜牌会员,手机非常流畅，就是不见了耳机，给个三星，吧支持魅族手机,2018-02-24 02:33:47,0,1,3
L***V,铜牌会员,"1.手机是移动定制
2.赠品耳机并没有收到
3.物流真的非常慢，九天！不想说什么
4.配送员态度很好
5.手机正品
两星吧",2018-02-28 15:48:02,0,1,2
c***P,铜牌会员,物美价廉，挺好的,2018-03-03 22:38:19,0,0,5
红***馆,银牌会员,帮朋友买的 很好,2018-03-02 23:58:28,0,0,5
W***曦,铜牌会员,很好，手感舒适,2018-03-02 19:27:35,0,0,5
j***3,铜牌会员,电池可能是放久了，没有特别耐用，也还可以。屏幕好像被氧化了，发黄，和开了护眼模式一样，拍的照片也是，不过发给别人看是没有这种现象的，总体来说还不错，系统非常喜欢,2018-02-27 21:27:28,0,0,4
j***f,铜牌会员,很喜欢，不错,2018-03-08 14:57:53,0,0,5
浩***6,银牌会员,"好
好借好还",2018-03-06 19:03:34,0,0,5
帅***卡,银牌会员,还好还好,2018-03-08 22:23:54,0,0,5
s***8,PLUS会员,手机已经使用一段时间，刚收到的时候，屏幕边上有一点小小的缺口，也没打算退换，只是向客服反应下情况，客服的态度实在是不行。只有一句话，签收后他们不负责。现在使用一段时间，手机时间显示老是要不正确，其他好像没什么问题。总之整体不怎么满意吧,2018-01-09 16:03:29,0,1,3
j***0,铜牌会员,还可以吧！挺好看的。目前不卡。没送耳机和膜。,2018-03-02 15:27:32,0,0,4
j***n,铜牌会员,快递有点慢,2018-03-02 17:55:20,0,0,5
j***3,金牌会员,商品不错，下单第二天就送到了，很给力。需要还会购买，功能也一般般，就是少了个钢化膜！,2018-02-04 13:35:31,1,1,3
y***H,铜牌会员,装手机卡的地方都是松的就一个充电器手机壳都没有，性能还好打游戏耗电慢，手机总体来说还算不错,2018-02-23 20:47:56,0,1,3
w***1,银牌会员,手机发热严重,2018-03-03 15:54:01,0,0,4
H***冷,银牌会员,"有点小失望只能用移动卡才能有4g网
上面不是说了是全网通吗？
而且有点感觉是翻新机",2018-03-06 17:31:19,0,1,3
墨***殇,铜牌会员,垃圾的一批，打个任务栏打半天打不开。有时后还动不动断网 。还是360的手机不错 虽然手机管家广告多，还有一些不实用是功能但是它很容易上手手机里面关于性能的介绍也很全。垃圾我怎么这么倒霉买了这个版本的魅族手机。这的店也好垃圾，什么高品质耳机另一只耳机根本没声音，手机声音开到最大有杂音。手机插耳机有问题,2017-12-10 20:58:30,0,1,2
j***b,PLUS会员,不错。,2018-03-09 20:58:35,0,0,5
j***u,铜牌会员,东西一般，尤其是像素一点都不好，换不如老人机，感觉好像上当了,2017-12-29 01:18:03,0,1,3
j***n,铜牌会员,刚买了就轻轻的摔了一下就屏幕爆了,2018-02-23 15:15:15,0,1,3
E***过,铜牌会员,其他还好，就是耳机孔有问题,2018-03-06 09:54:19,0,1,3
j***h,铜牌会员,还可以,2018-03-03 11:06:19,0,0,5
Y***B,铜牌会员,还可以,2018-02-28 11:22:17,0,0,5
a***e,金牌会员,还行吧，声音不够大,2018-02-27 23:56:54,0,1,3
郝***龙,银牌会员,发货出库都要二三天，改变了对京东好感。,2017-11-26 01:00:37,0,1,3
I***c,铜牌会员,这个客服厉害了 下单之前跟我讲机器是全网通 下单之后又跟我讲只有移动 不说了 客服态度贼nm没话讲 一星 多了我良心痛 虽然说有赠品 买了第三天到 还是血亏,2018-03-07 12:42:36,1,1,1
w***2,铜牌会员,还可以，没赠品,2018-02-20 18:27:31,0,1,3
j***7,银牌会员,不结实不好用,2018-03-08 15:01:35,0,0,3
可***总,银牌会员,亲们  千万不要买他家的手机，我买的是全网通  他们给的是移动的  说送钢化膜我买的是e2他给的是5s的  电宝和图上相差太大,2017-06-21 19:13:06,3,6,1
P***e,银牌会员,像素不太清，来的时间机内潮湿，而且呢快递速度慢，停广州两天,2017-11-08 20:14:50,1,2,1
j***z,铜牌会员,总的来说怎么样，现在还不知道呢，看以后吧,2018-03-02 20:07:14,0,1,2
j***e,PLUS会员,怀疑二手，换了一次货，但是换货后发票没给我！,2017-11-29 21:47:01,0,1,2
o***s,铜牌会员,快递太慢了，等了很久,2018-03-01 08:20:03,0,1,2
S***n,银牌会员,我买全网通的，发个移动版的给我，这家店信誉不好，太坑了,2017-10-06 10:59:52,6,1,1
j***3,银牌会员,真搞笑，说的全网通的给我发个移动的！不知道搞什么?_?,2018-03-02 12:22:56,1,1,1
左***福,铜牌会员,物流非常慢，等了六天,2017-11-08 21:47:48,1,4,1
j***0,金牌会员,刚买就降价,2018-01-20 20:51:32,0,1,3
j***c,铜牌会员,"这一家店是**，网叶标明卖全网通，发货都是发移动定制机，
我下了2个单，都是发的定制版的机子。
希望看到的人不要相信这家店子。",2017-08-25 23:00:40,6,1,1
枫***泣,银牌会员,接打电话有时听不到，不想多说了，睡觉,2017-11-23 11:49:32,1,2,1
永***年,PLUS会员,卖家很缺职业道德，不投诉不发货，，，京东合同法几乎商家不承认有这个合同，，，希望手机不是翻新机器,2017-11-25 12:29:56,4,1,1
q***X,银牌会员,可以，,2018-03-08 18:49:51,0,0,5
j***e,银牌会员,这家店的手机一定不要买。买来话筒就是坏的还愣是不承认，所谓的好评都是刷出来的。带有好评返现，劝大家不要买,2018-02-25 10:48:36,0,1,1
j***z,银牌会员,不错,2018-03-01 10:42:47,0,0,5
V***s,银牌会员,送的数据线竟然不匹配，人家说是原装的，，，呵呵,2018-03-03 21:11:55,0,1,1
ShAWCFxYOFVD,铜牌会员,手机不错，快递飞慢，恼火，一个星期,2018-03-01 16:31:41,0,1,1
j***d,铜牌会员,手机不好用，只买来10天就卡了，……,2018-03-03 17:25:52,0,1,1
j***年,银牌会员,刚下单就看见别人卖899，想退又麻烦，算了！贵了,2017-10-12 20:17:51,0,1,1
优***疯,铜牌会员,不是说好的全网通吗？怎么变成移动定制机了,2017-11-21 07:59:57,0,1,1
湿***甲,银牌会员,**手机，屏幕边框漏光，按键松动,2017-10-12 18:04:15,0,1,1
吃***羊,金牌会员,就是指纹解锁不好用，太不好用,2017-10-13 11:18:35,0,1,1
窦***D,金牌会员,反应太慢了，不好,2017-09-13 07:21:20,0,1,1
j***i,铜牌会员,卖家态度不好,2018-02-25 20:26:01,0,1,1
j***2,铜牌会员,很好,2018-03-08 22:32:00,0,0,5
峰***h,铜牌会员,好,2018-02-28 14:00:55,0,0,5
j***3,铜牌会员,手机特别差而且商家说话都有问题，明明显示有赠品可是回来啥也没有，我给聊天总是发个表情 根本都不理 差评差评差评,2018-02-27 13:32:32,0,1,1
VwaUIeeUUNcM,铜牌会员,差评，  音量键松的。找店家店家不回复,2017-11-15 18:21:40,2,1,1
j***s,银牌会员,慢得要死，三天才开始送货六天才到，完全差评,2017-11-26 22:48:16,1,2,1
岭***间,铜牌会员,差评。,2017-11-21 13:50:59,1,1,2
j***6,铜牌会员,很好，物美价廉,2018-02-25 13:51:16,0,0,5
梦***停,金牌会员,不错不错 老妈很喜欢,2018-02-25 13:34:26,0,0,5
j***9,银牌会员,屏幕不粘指纹，跑马灯炫酷，玩游戏挺好的不错，魅族系统真的不错,2018-02-25 13:25:04,0,0,5
c***u,银牌会员,手机使用一周下来还是不错，魅蓝比较满意的，z支持国货?,2018-02-25 13:24:29,0,0,5
随***3,铜牌会员,手机还行,2018-02-25 12:57:57,0,0,5
j***c,银牌会员,真乃魅族之佳作,2018-02-24 21:38:23,0,0,5
j***i,铜牌会员,稍微会卡顿，整体来说不错，用几天再来追评.,2018-02-24 19:04:58,0,0,5
j***2,铜牌会员,挺好的 就是没有其他东西送 裸机,2018-02-24 17:42:17,0,0,5
社***摇,铜牌会员,哇，主要是快递小哥服务好。店家也还可以,2018-02-24 16:14:03,0,0,5
j***q,银牌会员,宝贝手机今天刚收到，刚开始用，等用一段时间再来评价！,2018-02-24 15:10:05,0,0,5
j***8,铜牌会员,是一部很值得推荐的手机。,2018-02-24 15:10:04,0,0,5
f***爷,铜牌会员,支持魅族,2018-02-24 14:45:25,0,0,5
s***F,银牌会员,刚刚收到，非常好看，可以知得买。,2018-02-24 12:34:20,0,0,5
诺***悠,钻石会员,帮邻居小孩买的！还不错！物流说26号发货，没想到23就拿到了！不错！过年期间还这么快！,2018-02-24 12:23:51,0,0,5
w***b,铜牌会员,这款手机很好用，本来没报多大希望，寄过来，手机很好,2018-02-24 11:56:08,0,0,5
j***c,铜牌会员,手机很好，20的电玩了半个小时的QQ只减了1%，续航满分，9个小时耗了1%。绝地求生.刺激战场和全军出击只能开流畅，王者荣耀可以开最高不卡顿，就是耗电，建议购买,2018-02-24 10:03:05,0,0,5
鸣***3,铜牌会员,挺好的，玩王者不卡,2018-02-24 09:59:16,0,0,5
q***c,铜牌会员,就侧面按键有点送，应该本来就是这样的吧，质量很好，这个价值了！就不知道禁不禁用，包装很好这样的包装绝对不会伤到手机，图就不晒了?,2018-02-24 09:05:54,0,0,5
a***4,银牌会员,应该还可以吗，就是商家跟物流越来越慢。,2018-02-24 08:47:16,0,0,5
j***4,铜牌会员,服务态度很好，值得大家购买。,2018-02-24 08:07:06,0,0,5
R***b,铜牌会员,手机收到了，物流还可以，就是没有耳机,2018-02-24 07:54:14,0,0,5
E***f,铜牌会员,手机非常流畅，就是不见了耳机，给个三星，吧支持魅族手机,2018-02-24 02:33:47,0,1,3
忘记过去了,PLUS会员[试用],手机很好只是没有配送耳机,2018-02-23 22:06:51,0,0,5
j***7,铜牌会员,很不错，就是物流太慢,2018-02-23 21:12:26,0,0,5
y***H,铜牌会员,装手机卡的地方都是松的就一个充电器手机壳都没有，性能还好打游戏耗电慢，手机总体来说还算不错,2018-02-23 20:47:56,0,1,3
a***哟,铜牌会员,手机到了用起来还不错，但是是移动定制版，其他都还好，是真机。,2018-02-23 19:55:14,0,0,5
切***瓜,钻石会员,手机挺好，拿起来很舒服。,2018-02-23 19:33:39,0,0,5
小***猪,铜牌会员,春节期间还送货，快递员辛苦了，手机很好，很快，也便宜，4LED灯帅！这个价超值的，就是手机背后有点小瑕疵，但不是很明显，2018，祝老板生意兴隆,2018-02-23 19:28:18,0,0,5
國***_,铜牌会员,好用！服务态度好！机身和性能都可以的,2018-02-23 17:52:37,0,0,5
j***n,铜牌会员,刚买了就轻轻的摔了一下就屏幕爆了,2018-02-23 15:15:15,0,1,3
I***m,银牌会员,东东收到了，物有所值,2018-02-23 14:55:18,0,0,5
r***h,铜牌会员,别信，什么赠品也没有,2018-02-23 12:15:13,0,0,5
j***u,银牌会员,不错，，用了几天，，，行,2018-02-23 11:04:29,0,0,5
j***0,铜牌会员,很好，值得购买,2018-02-22 23:50:17,0,0,5
l***笑,金牌会员,手机不错  值得买 性介比高,2018-02-22 23:12:13,0,0,5
D***v,铜牌会员,还可以一般般,2018-02-22 22:06:26,0,0,5
j***8,铜牌会员,手机特别好，外表美观，我挺喜欢的，希望你们的生意兴荣不要有二手货，,2018-02-22 22:03:45,0,0,5
t***D,铜牌会员,真心好，手机好服务态度也好！,2018-02-22 21:50:30,0,0,5
如***你,金牌会员,送给母亲大人，很不错，，价廉质优。,2018-02-22 20:43:00,0,0,5
j***6,铜牌会员,手机拿的也还好，不知道以后会不会卡，不过物流有点慢毕竟是春节嘛,2018-02-22 18:34:17,0,0,5
J***7,铜牌会员,跟介绍的一样。指纹解锁是真的，物流也可以,2018-02-22 17:57:38,0,0,5
j***4,PLUS会员,手机收到了，挺不错的，跟官网买的一样,2018-02-22 17:31:42,0,0,5
京***b,金牌会员,手机不错，音质好，拍照片很清晰，性价比很高的一款手机，用几个魅族手机了，支持魅族科技。,2018-02-22 16:34:24,0,0,5
2***y,铜牌会员,其他都挺好，就是耳机听歌不可以，要不然就没声音，要不然就滋滋的,2018-02-22 16:19:34,0,0,4
我***5,铜牌会员,东西很好,2018-02-22 15:04:01,0,0,5
失***7,铜牌会员,手机很好看，也很薄，很轻充电非常快，后面的闪光灯也非常有创新，挺满意的一次购物！,2018-02-22 14:42:52,0,0,5
j***a,银牌会员,"手机外观不错，但按键有问题，比较松动，我想退货，然后现处于春节期间又比较麻烦，那就算了。内存回来后只有22g,设置中的关于手机介绍又不太详细。总体来说一般般吧。",2018-02-22 11:24:40,0,1,3
sokul,银牌会员,正品，运行速度很快，如果不放心购买可jiaQ询问,2018-02-22 11:09:03,0,2,5
j***8,银牌会员,商品很好  玩游戏 不卡,2018-02-22 11:04:47,1,0,5
j***c,铜牌会员,还不错，很便宜，值得购买,2018-02-22 09:58:46,0,0,5
j***y,银牌会员,屏幕反应还是可以的，拍照也不错，就是移动版的优先选择移动卡，所以只能插一张卡，不然联通的用不了数据,2018-02-22 09:16:17,0,0,5
j***l,PLUS会员[试用],还行 特价买的 不错优势,2018-02-22 08:44:24,0,0,5
q***m,铜牌会员,物流太慢了接近一周才到，手机也不是特别好有点爱闪退已经用了一天了感觉不太好果然一分钱一分货请谨慎购买,2018-02-21 23:41:01,0,0,5
q***Y,铜牌会员,可以很好用，玩大型游戏也不卡?,2018-02-21 20:03:23,0,0,5
h***Z,铜牌会员,还可以,2018-02-21 19:12:11,0,0,5
j***n,银牌会员,手机还可以，就是赠品还没到,2018-02-21 18:28:13,0,0,5
j***z,铜牌会员,我要的发票怎么没有和手机一起？什么时候给我补发发票？,2018-02-21 17:25:35,0,0,5
j***g,钻石会员,价钱便宜，还有小礼物送，套子很漂亮，钢化膜适合使用。值得购买。,2018-02-21 16:56:29,1,1,5
j***9,铜牌会员,物流速度给力，配送员态度不错，但是说好要赠送的耳机就没有，手机很有质感，第一次在京东上买东西不错,2018-02-21 15:30:48,0,1,5
j***f,铜牌会员,还好，手机不错，就是物流慢了点，可能因为春节吧，不过还好拿到了,2018-02-21 15:16:31,0,1,5
j***n,铜牌会员,非常赞同大家购买，客户非常好,2018-02-21 15:12:59,1,0,5
j***d,铜牌会员,物流很快,2018-02-21 15:11:39,0,0,5
jd_150549osf,铜牌会员,很好，就是音量键松动不知道怎么回事，不过不碍事，再送个钢化膜手机壳就更好了，用一段时间再来追评。,2018-02-21 10:38:59,0,0,5
j***良,银牌会员,物流挺快,2018-02-21 10:20:14,0,0,5
j***9,金牌会员,用了一周，年前买的，挺好，只是细节使用和华为有所差距。充电速度快，亮点。,2018-02-21 03:09:13,0,0,5
w***2,铜牌会员,还可以，没赠品,2018-02-20 18:27:31,0,1,3
冥皇杨凯,铜牌会员,"还不错，待使用看看再继续评价。
我现在的手机照相机坏了所以没法拍照给各位看看 。",2018-02-20 15:59:57,0,0,5
j***b,银牌会员,手机挺好的，还不错哦，这个价格值得购买。。。。,2018-02-20 12:57:51,0,0,5
龙***水,PLUS会员,质量还行，挺好看的，物流快,2018-02-19 21:08:35,0,0,5
j***b,钻石会员,经济又实惠，一个字就是好,2018-02-18 16:11:22,0,0,5
V***Q,银牌会员,我之前买了一部黑色的挺好用，给我老弟也买了一个一样的，总体来说用着还不错,2018-02-14 12:21:35,0,0,5
j***p,铜牌会员,可以是正品，不过物流三天才到。手机可以。,2018-02-14 09:12:11,0,0,5
j***t,银牌会员,很不错，很满意的一次购物,2018-02-13 15:36:47,2,0,5
j***3,铜牌会员,手机肯定好看啊，然后评价回来追加吧，746绝对性价比之王，不过商家没说是移动定制版,2018-02-12 14:01:14,0,0,5
l***X,银牌会员,好东西不用多说支持魅族,2018-02-12 09:35:59,0,0,5
崔***悦,金牌会员,手机不错，就是没送个钢化膜。快递员很给力,2018-02-11 22:34:33,0,0,5
赵***情,钻石会员,手机收到，是移动全网通版，不过联通电信也能用，不过手机的做工有待提高，有多处小缺点，不过等着用手机就不换了！,2018-02-11 18:42:31,0,2,5
i***o,银牌会员,过年买个老爸的，试用三天感觉很棒，给亲人完成一个心愿，算是物超所值吧。,2018-02-11 14:45:18,0,0,5
j***1,铜牌会员,手机不错，是正品颜值，速度都杠杠滴，满意的一次购物,2018-02-10 17:02:47,0,0,5
B***y,银牌会员,手机挺可以，好用,2018-02-10 16:28:31,0,0,5
j***a,铜牌会员,拍照在千元机市场算是一个佼佼者了，性能比小米5X的骁龙625还要快一些。不过，我买这台手机的原因是他的颜值。,2018-02-10 15:59:46,1,0,5
x***a,铜牌会员,手机很好用 非常满意这次购物,2018-02-08 21:43:11,0,0,5
余***意,铜牌会员,很好,2018-02-08 15:37:02,1,0,5
j***8,铜牌会员,反应流畅，不错,2018-02-08 14:53:28,0,0,5
b***智,银牌会员,性价比高，手感好，暂时没什么问题，送的耳机差，可能年底吧，快递有点慢，满意,2018-02-08 13:12:07,0,0,5
汇***n,金牌会员,手机收到了，很好，续航能力也很强，反应也快啊嗯，送货员，很好，服务到家，服务态度非常好，给个大大的赞,2018-02-07 22:14:21,0,0,5
j***7,铜牌会员,手感非常好！续航也很给力。跑马灯好玩,2018-02-07 18:28:31,0,1,5
王***1,铜牌会员,手机还可以 就是店家太抠门 连个钢化膜都没送,2018-02-07 18:10:38,0,0,5
j***0,银牌会员,非常好很喜欢，价格也不贵，一直都是用的魅族手机,2018-02-06 14:34:18,0,0,5
小***n,银牌会员,不错,2018-02-06 12:07:13,0,0,5
F***t,铜牌会员,宝贝收到了，物有所值，打游戏还是快快的。,2018-02-05 07:20:47,0,0,5
j***3,金牌会员,商品不错，下单第二天就送到了，很给力。需要还会购买，功能也一般般，就是少了个钢化膜！,2018-02-04 13:35:31,1,1,3
j***z,铜牌会员,此物品外观漂亮，质优价廉，给其点赞,2018-02-03 13:10:39,0,0,5
j***建,PLUS会员,手机收到了，先用用看吧！,2018-02-02 18:52:38,0,0,5
5***5,银牌会员,手机外观好看，很薄。。手感不错。。,2018-02-02 06:10:18,0,7,5
j***l,银牌会员,手机还可以，就是物流太慢了，总体不错，手机是正品,2018-02-01 13:04:51,0,0,4
j***b,银牌会员,东西己收到买给小孩用的，还不错,2018-02-01 10:46:44,1,0,5
j***a,铜牌会员,满意，喜欢，最爱,2018-01-31 10:42:08,0,0,5
月***5,铜牌会员,运行很流畅，不知道会持续多长时间，送给中学生的 不玩游戏，只看视频。,2018-01-30 18:49:05,1,0,5
j***c,铜牌会员,很好，很好用，不卡,2018-01-29 19:12:53,0,0,5
j***e,铜牌会员,今天是收货第18天。音量＋键失灵，音量-有效。包换15天，我过了，所以只能拿去售后。以前买米四也遇到音量键失灵的，然后百度发现大部分人的米四音量键都失灵，且都是音量减键失灵。之后一直用的魅族的手机，这是第一次遇到魅族手机硬件质量问题，很失望。我手机号13761102980，姓季，实名highlight。所以不推荐大家买魅蓝E2，毕竟和一代差别不大。,2018-01-28 15:28:17,0,0,5
j***l,银牌会员,宝贝收到了，挺好的！快递员服务态度挺好！谢谢了！京东东西质量不错！已经是第二次购买手机了！点赞！,2018-01-25 23:50:23,0,0,5
e***d,金牌会员,非常好用，给老妈买的，挺好的,2018-01-25 23:09:46,1,0,5
j***4,金牌会员,手机拿回来没用到五分钟.眼睛涨头也晕。 就连按过手机的手指都痛.  辐射太大了！这些不重要。 重要的是我把货退回去后。商家拒收。 我问原因，图片上就是商家说的话。 明摆着就是家黑店。 在京东上买过无数次东西。 第一次遇到这样的商家,2018-01-25 09:39:53,0,1,5
jd_158790kzs,银牌会员,就是发货太慢了，我下单是现货，下单后一周才发货,2018-01-21 11:26:39,0,0,5
c***d,PLUS会员,手机系统干净流畅，外观好看，通话质量杠杠的。,2018-01-21 08:33:05,1,0,5
j***0,金牌会员,刚买就降价,2018-01-20 20:51:32,0,1,3
臦***上,金牌会员,魅族一如既往的好用,2018-01-20 20:46:38,0,0,5
快***9,银牌会员,此用户未及时评价，系统默认好评。,2018-01-16 16:58:26,0,0,5
f***7,金牌会员,很好，不错,2018-01-16 00:41:16,0,0,5
FXVWFDPSQcIe,银牌会员,第一次买魅族的手机，还是自己小孩介绍买的?我一直是用华为或oppo，现买回试了几天网速暂还行吧！国内千元算是这个样了，一句话还行！就是赠品太少。,2018-01-15 12:06:32,0,0,5
j***d,铜牌会员,还好吧,2018-01-11 14:27:05,1,0,5
s***8,PLUS会员,手机已经使用一段时间，刚收到的时候，屏幕边上有一点小小的缺口，也没打算退换，只是向客服反应下情况，客服的态度实在是不行。只有一句话，签收后他们不负责。现在使用一段时间，手机时间显示老是要不正确，其他好像没什么问题。总之整体不怎么满意吧,2018-01-09 16:03:29,0,1,3
j***u,银牌会员,很好用，快递也很好，很好用,2018-01-07 20:08:19,0,0,5
j***g,银牌会员,感觉可以,2018-01-07 11:23:49,0,0,5
y***z,铜牌会员,手机非常好用，我是特意用了一段时间才来评价的，真的非常顺，可以说是青年良品！！！这样的手机卖这样的价格真的太值了！！我玩游戏荒野行动和QQ飞车还有几个大游戏同时运行一点问题没有，非常流畅！！！！像素很清晰，电量也非常足！！这部手机可以说是找不出任何毛病！,2018-01-03 23:23:22,0,0,5
林***8,银牌会员,手机很不错，反应速度快，值得拥有。,2018-01-02 11:34:45,1,0,5
j***d,铜牌会员,物流有点慢，手机还不错不会卡,2017-12-31 20:25:33,0,0,5
早***午,金牌会员,物流，外观，所有的都很好！！！,2017-12-30 23:47:49,0,0,5
